timestep,heat_demand,electricity_demand,PV,COP_AIR-HP,electricity_price_buy,electricity_price_sell
6984,0.983777221,0.425374568,0,2.331624762,0.14916095,-0.04611095
6985,0.810620615,0.279344797,0,2.322776091,0.150240007,-0.047190007
6986,0.821501429,0.244142039,0,2.305278719,0.145757771,-0.042707771
6987,0.865024683,0.2067569,0,2.296628518,0.142645108,-0.039595108
6988,1.039117701,0.177911513,0,2.309628302,0.14326764,-0.04021764
6989,1.697406926,0.185217746,0,2.318376894,0.145114488,-0.042064488
6990,3.052068222,0.224880153,0,2.327192015,0.148849684,-0.045799684
6991,3.862688837,0.371574126,0.005708861,2.305278719,0.154680741,-0.051630741
6992,3.541704835,0.492364183,0.054373543,2.318376894,0.161466347,-0.058416347
6993,3.101031884,0.487240331,0.178114268,2.327192015,0.165969334,-0.062919334
6994,2.812690322,0.60822016,0.218220148,2.327192015,0.167753928,-0.064703928
6995,2.497146727,0.528515802,0.205678245,2.336074427,0.168853736,-0.065803736
6996,2.328494116,0.538763505,0.27005766,2.336074427,0.166093841,-0.063043841
6997,2.274090048,0.598921318,0.479615904,2.381523346,0.163769718,-0.060719718
6998,2.159841505,0.579564546,0.597375857,2.428775794,0.162151133,-0.059101133
6999,2.159841505,0.500144846,0.523741178,2.467949597,0.161673858,-0.058623858
7000,2.284970862,0.563149243,0.332759494,2.433604374,0.165761823,-0.062711823
7001,2.431861846,0.411331419,0.083791331,2.400201961,0.172900199,-0.069850199
7002,2.676680152,0.464942088,0.002802815,2.349525912,0.18452081,-0.08147081
7003,2.916058052,0.539617481,0,2.322776091,0.192447726,-0.089397726
7004,3.062949036,0.626817844,0,2.340541109,0.174373526,-0.071323526
7005,2.937819679,0.632226354,0,2.309628302,0.165803325,-0.062753325
7006,2.524348761,0.597877571,0,2.309628302,0.165782574,-0.062732574
7007,1.545075535,0.564003219,0,2.318376894,0.16190212,-0.05885212
7008,0.99015404,0.410192785,0,2.25849262,0.155282522,-0.052232522
7009,0.817936351,0.279344797,0,2.254333333,0.147023588,-0.043973588
7010,0.828915363,0.208085306,0,2.233764599,0.149098697,-0.046048697
7011,0.872831408,0.188918306,0,2.213567812,0.148870435,-0.045820435
7012,1.048495591,0.177911513,0,2.201624101,0.148061142,-0.045011142
7013,1.712725782,0.185217746,0,2.178119217,0.14762537,-0.04457537
7014,3.079612705,0.196034766,0,2.185898214,0.149140199,-0.046090199
7015,3.897549056,0.194801246,0.002836014,2.189808587,0.155178767,-0.052128767
7016,3.573668219,0.492364183,0.016983854,2.197671454,0.158913963,-0.055863963
7017,3.129018256,0.537529986,0.075823974,2.250189338,0.168521718,-0.065471718
7018,2.838074453,0.546828827,0.117181611,2.283774254,0.170804338,-0.067754338
7019,2.519683122,0.528515802,0.190023452,2.381523346,0.172568181,-0.069518181
7020,2.349508445,0.538763505,0.357889468,2.462983903,0.171696635,-0.068646635
7021,2.294613388,0.691245533,0.626626416,2.458038153,0.165720321,-0.062670321
7022,2.179333768,0.665626275,0.595765866,2.544912682,0.157461387,-0.054411387
7023,2.179333768,0.500144846,0.459851049,2.643850972,0.161113579,-0.058063579
7024,2.305592399,0.450804053,0.313250091,2.566253669,0.167193648,-0.064143648
7025,2.453809053,0.435622271,0.08124469,2.477941296,0.176842906,-0.073792906
7026,2.70083681,0.464942088,0.002804957,2.438452191,0.191783691,-0.088733691
7027,2.942375062,0.539617481,0,2.419175889,0.199005071,-0.095955071
7028,3.090591716,0.684603503,0,2.367704062,0.190787639,-0.087737639
7029,2.964333085,0.605088918,0,2.331624762,0.175265823,-0.072215823
7030,2.547130651,0.597877571,0,2.313994329,0.172090906,-0.069040906
7031,1.559019622,0.548441892,0,2.313994329,0.167753928,-0.064703928
7032,0.99909004,0.425374568,0,2.318376894,0.15600881,-0.05295881
7033,0.720581281,0.279344797,0,2.318376894,0.149306208,-0.046256208
7034,0.730253513,0.208085306,0,2.309628302,0.147583867,-0.044533867
7035,0.768942441,0.198596692,0,2.313994329,0.146567064,-0.043517064
7036,0.923698152,0.192049548,0,2.345024904,0.146380304,-0.043330304
7037,1.508868185,0.185217746,0,2.349525912,0.147812129,-0.044762129
7038,2.713061064,0.224880153,0,2.358579961,0.171924897,-0.068874897
7039,3.433642345,0.371574126,0.002868142,2.345024904,0.200810416,-0.097760416
7040,3.148311502,0.492364183,0.034214202,2.336074427,0.201847971,-0.098797971
7041,2.756586108,0.537529986,0.142895981,2.349525912,0.200872669,-0.097822669
7042,2.500271961,0.591140655,0.329705868,2.400201961,0.19746949,-0.09441949
7043,2.219777234,0.708230152,0.486717928,2.414404339,0.19746949,-0.09441949
7044,2.069857639,0.538763505,0.688251025,2.467949597,0.187612722,-0.084562722
7045,2.021496479,0.598921318,0.756435971,2.472935354,0.184645316,-0.081595316
7046,1.919938044,0.579564546,0.685714963,2.488014228,0.186865683,-0.083815683
7047,1.919938044,0.500144846,0.610036215,2.472935354,0.192053456,-0.089003456
7048,2.031168711,0.450804053,0.423926285,2.482967546,0.196867709,-0.093817709
7049,2.161743843,0.549675412,0.110171523,2.472935354,0.205334154,-0.102284154
7050,2.379369062,0.415791067,0.002814596,2.448206,0.213447831,-0.110397831
7051,2.592158165,0.539617481,0,2.438452191,0.231065507,-0.128015507
7052,2.722733296,0.626817844,0,2.433604374,0.201370696,-0.098320696
7053,2.611502629,0.632226354,0,2.428775794,0.194771849,-0.091721849
7054,2.243957814,0.597877571,0,2.404917485,0.182279692,-0.079229692
7055,1.373456938,0.548441892,0,2.386165692,0.170327063,-0.067277063
7056,0.880173108,0.473102296,0,2.381523346,0.175618591,-0.072568591
7057,0.756490678,0.340071927,0,2.358579961,0.167504915,-0.064454915
7058,0.766644916,0.208085306,0,2.305278719,0.16493178,-0.06188178
7059,0.807261865,0.188918306,0,2.275284387,0.159121474,-0.056071474
7060,0.969729662,0.177911513,0,2.279521415,0.162960426,-0.059910426
7061,1.584061018,0.185217746,0,2.25849262,0.16816895,-0.06511895
7062,2.848263561,0.224880153,0,2.266857407,0.190559377,-0.087509377
7063,3.604754239,0.241769886,0.002908837,2.25849262,0.210148407,-0.107098407
7064,3.305204239,0.26378347,0.084418678,2.279521415,0.220254188,-0.117204188
7065,2.893957629,0.537529986,0.351126926,2.305278719,0.217556547,-0.114506547
7066,2.62487034,0.546828827,0.583270461,2.376899029,0.208197804,-0.105147804
7067,2.330397459,0.528515802,0.741122617,2.428775794,0.202449752,-0.099399752
7068,2.173006781,0.538763505,0.720505078,2.443319361,0.189231307,-0.086181307
7069,2.122235594,0.598921318,0.711891182,2.453112224,0.183670015,-0.080620015
7070,2.015616103,0.667903543,0.762932514,2.477941296,0.18433405,-0.08128405
7071,2.015616103,0.546828827,0.645961178,2.503278119,0.183649264,-0.080599264
7072,2.132389832,0.450804053,0.428284391,2.472935354,0.189003045,-0.085953045
7073,2.269472035,0.435622271,0.106402756,2.428775794,0.200810416,-0.097760416
7074,2.497942374,0.464942088,0.002817808,2.349525912,0.217556547,-0.114506547
7075,2.721335595,0.539617481,0,2.376899029,0.228907393,-0.125857393
7076,2.858417798,0.626817844,0,2.358579961,0.202927027,-0.099877027
7077,2.741644069,0.656232547,0,2.305278719,0.189210556,-0.086160556
7078,2.355783052,0.571214565,0,2.300945489,0.178461491,-0.075411491
7079,1.441901696,0.548441892,0,2.27106308,0.170140303,-0.067090303
7080,0.924035594,0.425374568,0,2.322776091,0.166944635,-0.063894635
7081,0.736883186,0.279344797,0,2.340541109,0.160096775,-0.057046775
7082,0.746774235,0.208085306,0,2.340541109,0.158125422,-0.055075422
7083,0.786338433,0.188918306,0,2.318376894,0.155490033,-0.052440033
7084,0.944595224,0.189867167,0,2.300945489,0.156112566,-0.053062566
7085,1.543003717,0.189677395,0,2.300945489,0.16551281,-0.06246281
7086,2.774439377,0.224880153,0,2.283774254,0.177506941,-0.074456941
7087,3.511322562,0.371574126,0.002891702,2.279521415,0.201785717,-0.098735717
7088,3.219536603,0.492364183,0.058104494,2.283774254,0.217079271,-0.114029271
7089,2.818949099,0.537529986,0.22981824,2.296628518,0.211580232,-0.108530232
7090,2.556836288,0.546828827,0.353039944,2.296628518,0.205334154,-0.102284154
7091,2.269995854,0.62567921,0.431712995,2.349525912,0.19935784,-0.09630784
7092,2.116684587,0.78081805,0.241346026,2.443319361,0.185350853,-0.082300853
7093,2.067229339,0.598921318,0.490062902,2.571644958,0.181345893,-0.078295893
7094,1.96337332,0.579564546,0.493196653,2.621205567,0.180080076,-0.077030076
7095,1.96337332,0.500144846,0.108118581,2.661093478,0.18281922,-0.07976922
7096,2.077120389,0.450804053,0.078963171,2.544912682,0.188235255,-0.085185255
7097,2.210649557,0.435622271,0.025201961,2.467949597,0.198195779,-0.095145779
7098,2.43319817,0.565331625,0.002806028,2.404917485,0.204047586,-0.100997586
7099,2.650801258,0.480693187,0,2.363133205,0.207658276,-0.104608276
7100,2.784330426,0.626817844,0,2.349525912,0.188318259,-0.085268259
7101,2.670583357,0.632226354,0,2.340541109,0.174311273,-0.071261273
7102,2.294723477,0.597877571,0,2.318376894,0.170617579,-0.067567579
7103,1.404529025,0.548441892,0,2.292327715,0.164454504,-0.061404504
7104,0.900085502,0.425374568,0,2.292327715,0.162752915,-0.059702915
7105,0.750714127,0.315021986,0,2.275284387,0.157461387,-0.054411387
7106,0.760790827,0.25296645,0,2.275284387,0.155344775,-0.052294775
7107,0.801097626,0.188918306,0,2.27106308,0.154078959,-0.051028959
7108,0.962324821,0.177911513,0,2.262667283,0.15542778,-0.05237778
7109,1.571965153,0.185217746,0,2.25849262,0.161300339,-0.058250339
7110,2.826514265,0.224880153,0,2.262667283,0.175120565,-0.072070565
7111,3.577228392,0.371574126,0,2.250189338,0.194688844,-0.091638844
7112,3.279965751,0.353355987,0.005653173,2.275284387,0.205334154,-0.102284154
7113,2.871859414,0.42679786,0.017015811,2.296628518,0.205334154,-0.102284154
7114,2.604826872,0.546828827,0.033764415,2.358579961,0.199046573,-0.095996573
7115,2.31260258,0.528515802,0.139425586,2.363133205,0.190434871,-0.087384871
7116,2.156413735,0.538763505,0.100395856,2.376899029,0.184230294,-0.081180294
7117,2.106030237,0.598921318,0.154668211,2.419175889,0.177133421,-0.074083421
7118,2.00022489,0.579564546,0.447003017,2.503278119,0.171904146,-0.068854146
7119,2.00022489,0.596549165,0.459382211,2.508407787,0.169372513,-0.066322513
7120,2.116106936,0.472058549,0.354966826,2.477941296,0.172049404,-0.068999404
7121,2.252142382,0.435622271,0.084364229,2.462983903,0.175846853,-0.072796853
7122,2.478868125,0.464942088,0.002792106,2.404917485,0.183421002,-0.080371002
7123,2.700555519,0.539617481,0,2.395504892,0.180412094,-0.077362094
7124,2.836590965,0.626817844,0,2.381523346,0.167235151,-0.064185151
7125,2.720708918,0.632226354,0,2.372292636,0.155448531,-0.052398531
7126,2.33779433,0.583834422,0,2.372292636,0.155739046,-0.052689046
7127,1.430891357,0.532121476,0,2.390826172,0.14706509,-0.04401509
7128,0.916979672,0.425374568,0,2.386165692,0.146836828,-0.043786828
7129,0.711744565,0.279344797,0,2.404917485,0.145488007,-0.042438007
7130,0.721298183,0.208085306,0,2.376899029,0.14534275,-0.04229275
7131,0.759512657,0.188918306,0,2.372292636,0.143724164,-0.040674164
7132,0.91237055,0.177911513,0,2.345024904,0.14534275,-0.04229275
7133,1.490364458,0.191670004,0,2.358579961,0.151609579,-0.048559579
7134,2.67978994,0.18512286,0,2.349525912,0.167878434,-0.064828434
7135,3.391534505,0.371574126,0.00285422,2.363133205,0.192447726,-0.089397726
7136,3.109702764,0.492364183,0.060908257,2.367704062,0.199959621,-0.096909621
7137,2.722781222,0.537529986,0.305361561,2.386165692,0.189916093,-0.086866093
7138,2.469610337,0.546828827,0.493409739,2.448206,0.185371604,-0.082321604
7139,2.192555405,0.528515802,0.626110778,2.534374741,0.175556338,-0.072506338
7140,2.044474321,0.649495631,0.720061407,2.534374741,0.16702764,-0.06397764
7141,1.99670623,0.794956085,0.742113145,2.593438559,0.167899186,-0.064849186
7142,1.896393237,0.579564546,0.727513791,2.621205567,0.165222295,-0.062172295
7143,1.896393237,0.500144846,0.607083968,2.493081466,0.166363605,-0.063313605
7144,2.006259848,0.450804053,0.386694781,2.503278119,0.169663028,-0.066613028
7145,2.135233695,0.435622271,0.087522211,2.458038153,0.184002032,-0.080952032
7146,2.350190108,0.464942088,0,2.376899029,0.192883499,-0.089833499
7147,2.560369711,0.631941695,0,2.331624762,0.193153263,-0.090103263
7148,2.689343558,0.57700262,0,2.279521415,0.171966399,-0.068916399
7149,2.579476947,0.632226354,0,2.27106308,0.161964374,-0.058914374
7150,2.216439451,0.597877571,0,2.233764599,0.156029561,-0.052979561
7151,1.356613802,0.548441892,0,2.254333333,0.145986033,-0.042936033
7152,0.869379267,0.425374568,0,2.213567812,0.141898068,-0.038848068
7153,0.980359373,0.279344797,0,2.193732975,0.132145056,-0.029095056
7154,0.99351856,0.244142039,0,2.17039539,0.13432392,-0.03127392
7155,1.046155304,0.2067569,0,2.174250444,0.125795222,-0.022745222
7156,1.256702284,0.177911513,0,2.147549123,0.110792183,-0.007742183
7157,2.05283305,0.185217746,0,2.185898214,0.125919728,-0.022869728
7158,3.691151734,0.224880153,0,2.174250444,0.123388095,-0.020338095
7159,4.671511108,0.371574126,0.002867071,2.17039539,0.144118435,-0.041068435
7160,4.283315114,0.492364183,0.025616408,2.17039539,0.153975203,-0.050925203
7161,3.750368072,0.487240331,0.048123921,2.178119217,0.146836828,-0.043786828
7162,3.401649638,0.60822016,0.073260795,2.193732975,0.140569999,-0.037519999
7163,3.020033237,0.528515802,0.122968718,2.197671454,0.135050208,-0.032000208
7164,2.816065851,0.538763505,0.235566674,2.233764599,0.103072777,-2.2777E-05
7165,2.75026992,0.598921318,0.600849276,2.288042991,0.095892899,0.007157101
7166,2.612098464,0.579564546,0.748360802,2.395504892,0.101267432,0.001782568
7167,2.612098464,0.500144846,0.641019521,2.358579961,0.133991903,-0.030941903
7168,2.763429106,0.563149243,0.385311073,2.322776091,0.143205387,-0.040155387
7169,2.94107812,0.411331419,0.044912961,2.275284387,0.151173806,-0.048123806
7170,3.23715981,0.464942088,0,2.241946886,0.168895238,-0.065845238
7171,3.526661907,0.539617481,0,2.229695811,0.170596827,-0.067546827
7172,3.704310921,0.626817844,0,2.237848263,0.149451466,-0.046401466
7173,3.552980279,0.632226354,0,2.237848263,0.141130278,-0.038080278
7174,3.052931203,0.597877571,0,2.217577899,0.14725185,-0.04420185
7175,1.868604443,0.564003219,0,2.185898214,0.118739851,-0.015689851
7176,1.197485946,0.410192785,0,2.17039539,0.093112253,0.009937747
7177,0.929342233,0.279344797,0,2.143788091,0.05848,0.04457
7178,0.941816625,0.208085306,0,2.174250444,0.06308,0.03997
7179,0.991714195,0.188918306,0,2.185898214,0.08308,0.01997
7180,1.191304473,0.177911513,0,2.162726148,0.093299013,0.009750987
7181,1.946005213,0.185217746,0,2.182001783,0.1044631,-0.0014131
7182,3.499067065,0.196034766,0,2.205590991,0.128907885,-0.025857885
7183,4.428409298,0.194801246,0,2.178119217,0.135672741,-0.032622741
7184,4.060414723,0.492364183,0.008602477,2.189808587,0.145114488,-0.042064488
7185,3.555201831,0.537529986,0.025770621,2.193732975,0.152916898,-0.049866898
7186,3.224630433,0.546828827,0.042937876,2.233764599,0.153041404,-0.049991404
7187,2.862873053,0.528515802,0.048742914,2.322776091,0.1510493,-0.0479993
7188,2.669519971,0.538763505,0.060162072,2.372292636,0.155303273,-0.052253273
7189,2.607148009,0.691245533,0.05737867,2.438452191,0.152066103,-0.049016103
7190,2.476166889,0.665626275,0.077327549,2.550214583,0.151153055,-0.048103055
7191,2.476166889,0.500144846,0.054546427,2.610027719,0.151153055,-0.048103055
7192,2.619622402,0.450804053,0.031690544,2.621205567,0.157585893,-0.054535893
7193,2.788026699,0.435622271,0.011556486,2.555538622,0.168376461,-0.065326461
7194,3.068700528,0.464942088,0,2.409651575,0.185267849,-0.082217849
7195,3.34313716,0.539617481,0,2.395504892,0.188297508,-0.085247508
7196,3.511541458,0.684603503,0,2.367704062,0.178793508,-0.075743508
7197,3.368085945,0.605088918,0,2.390826172,0.167878434,-0.064828434
7198,2.894059034,0.597877571,0,2.395504892,0.163728216,-0.060678216
7199,1.771363719,0.548441892,0,2.376899029,0.154992007,-0.051942007
7200,1.135169707,0.380493423,0,2.372292636,0.146629317,-0.043579317
7201,1.060940087,0.252776678,0,2.354044231,0.14783288,-0.04478288
7202,1.075180894,0.186641038,0,2.345024904,0.148247902,-0.045197902
7203,1.13214412,0.176298449,0,2.345024904,0.148870435,-0.045820435
7204,1.359997024,0.168043355,0,2.340541109,0.150406016,-0.047356016
7205,2.22156582,0.167189379,0,2.327192015,0.151007797,-0.047957797
7206,3.994546234,0.199735326,0,2.336074427,0.157316129,-0.054266129
7207,5.055486321,0.352691784,0,2.345024904,0.176054364,-0.073004364
7208,4.635382528,0.492364183,0.008730988,2.336074427,0.193630539,-0.090580539
7209,4.058629863,0.521778886,0.034805351,2.250189338,0.188359761,-0.085309761
7210,3.68124849,0.570740135,0.066443375,2.209572202,0.184375552,-0.081325552
7211,3.2682651,0.702442098,0.069311574,2.213567812,0.182404198,-0.079354198
7212,3.047532599,0.505743129,0.052076577,2.205590991,0.180889369,-0.077839369
7213,2.976328566,0.567798664,0.034779649,2.225641818,0.177257928,-0.074207928
7214,2.826800098,0.552806654,0.031949708,2.217577899,0.182860722,-0.079810722
7215,2.826800098,0.481167618,0.031949708,2.217577899,0.194377578,-0.091327578
7216,2.990569373,0.430403533,0.024447835,2.209572202,0.19975211,-0.09670211
7217,3.182820261,0.556127669,0.005818095,2.201624101,0.20716025,-0.10411025
7218,3.503238408,0.424141048,0,2.182001783,0.220108931,-0.117058931
7219,3.816536152,0.549770298,0,2.17039539,0.225068442,-0.122018442
7220,4.00878704,0.652531988,0,2.158911817,0.212140512,-0.109090512
7221,3.845017765,0.637824636,0,2.147549123,0.194087063,-0.091037063
7222,3.303867117,0.591899744,0,2.14004021,0.179416041,-0.076366041
7223,2.022194528,0.51504197,0,2.125178819,0.176531639,-0.073481639
7224,1.295913395,0.442169414,0,2.128874783,0.168895238,-0.065845238
7225,1.78766842,0.319861179,0,2.128874783,0.169870539,-0.066820539
7226,1.852506135,0.186641038,0,2.128874783,0.168998993,-0.065948993
7227,1.954393972,0.168043355,0,2.125178819,0.167401159,-0.064351159
7228,2.260057484,0.163583706,0,2.121495667,0.166135343,-0.063085343
7229,3.149260429,0.167189379,0,2.121495667,0.166031587,-0.062981587
7230,4.631265336,0.199735326,0,2.125178819,0.167753928,-0.064703928
7231,5.807606732,0.222318227,0,2.121495667,0.18281922,-0.07976922
7232,5.325955137,0.24879146,0.014500208,2.11782526,0.204068337,-0.101018337
7233,4.862828603,0.521778886,0.049088822,2.121495667,0.208861839,-0.105811839
7234,4.483064846,0.515990832,0.069003148,2.125178819,0.207201752,-0.104151752
7235,4.140351211,0.501188594,0.068951744,2.14004021,0.200042626,-0.096992626
7236,4.019938312,0.505743129,0.071696137,2.155110915,0.199835115,-0.096785115
7237,3.936575536,0.567798664,0.085713574,2.162726148,0.191244163,-0.088194163
7238,3.964363128,0.673501825,0.113512334,2.166553982,0.19213646,-0.08908646
7239,4.103301088,0.517129465,0.089144577,2.158911817,0.201578206,-0.098528206
